iter,work
0,0.0
1,0.0
2,-0.00015382629028797988
3,-0.00029433445857284836
4,-0.0004214579554226701
5,-0.0005352066818247431
6,-0.0006356218085162638
7,-0.0007229330379087632
8,-0.0007973445768158072
9,-0.0008588994046396964
10,-0.0009076953940864036
11,-0.0009436435479648719
12,-0.0009667031276668467
13,-0.0009770237758877935
14,-0.0009746596036805299
15,-0.0009599119509737858
16,-0.0009332801891228995
17,-0.0008950900087154393
18,-0.0008456889085864158
19,-0.0007854162804539803
20,-0.0007144763135504067
21,-0.0006330257065111722
22,-0.000541248283038889
23,-0.0004394250542008517
24,-0.00032772685056688626
25,-0.00020625703331329857
26,-7.516397798428085e-05
27,6.536224246772582e-05
28,0.0002150764383777398
29,0.00037366549904240985
30,0.000540605183251135
31,0.0007154258266700445
32,0.0008979770243062505
33,0.0010880504542138659
34,0.0012852181468685948
35,0.001489081370648143
36,0.001699297597446365
37,0.0019154675025026893
38,0.0021369972851293427
39,0.002363326693656953
40,0.0025941206588291563
41,0.002828954509482679
42,0.003067323427470804
43,0.003308825018744537
44,0.0035530374062841628
45,0.003799465435365664
46,0.004047643969544961
47,0.0042972457049839
48,0.004547928785310739
49,0.004798980834342366
50,0.0050496165363699335
51,0.005299291028944005
52,0.005547524861088231
53,0.005793918690935339
54,0.0060382251192325105
55,0.0062807655318679505
56,0.006521976353995529
57,0.006761884650329682
58,0.007000480201536187
59,0.007237860723490297
60,0.007474237351759732
61,0.0077097383318381245
62,0.00794426159202919
63,0.008177848163557504
64,0.008410756817759284
65,0.008643101409066468
66,0.008874893590091266
67,0.009106329113775262
68,0.009337932778207537
69,0.009569987785019796
70,0.009802618185139729
71,0.010036106562825015
72,0.010270630782119374
73,0.01050642027705201
74,0.010743515199946572
75,0.010981713066285865
76,0.011220996971138285
77,0.011461519542919366
78,0.011703516438134463
79,0.011947304214221025
80,0.01219315116308635
81,0.012441298994590913
82,0.012691952357796223
83,0.012945355110604595
84,0.01320185793738127
85,0.013461750615362256
86,0.013725259451872645
87,0.013992516760218674
88,0.014263623561459634
89,0.014538787073759031
90,0.01481811791252644
91,0.015101686384798377
92,0.015389675907670054
93,0.015682276450524023
94,0.015979579012640244
95,0.016281564306769643
96,0.016588433501861233
97,0.016900305857180112
98,0.01721711649496222
99,0.01753882755781799
100,0.017865471687303104
101,0.018197196491671962
102,0.018534229877579318
103,0.01887684944261296
104,0.019224996083423315
105,0.019578561617152997
106,0.01993743240277114
107,0.020301588857245124
108,0.020671193705651857
109,0.021046166268896962
110,0.021426087161929213
111,0.021810231295233806
112,0.022198121954641215
113,0.022589461357525247
114,0.02298392252542875
115,0.023381482017688214
116,0.023782068760458592
117,0.024185347990001074
118,0.024591004089934237
119,0.02499882414547123
120,0.02540860404753243
121,0.025819961032779955
122,0.026232423702045597
123,0.026645528350178443
124,0.02705883884400391
125,0.027472064213523637
126,0.02788487665566142
127,0.028296797679711105
128,0.02870726305711915
129,0.02911575293682269
130,0.029521743111893223
131,0.029924611433167644
132,0.03032369263087736
133,0.030718130993447484
134,0.031107036551991915
135,0.031489761779573425
136,0.03186561582849946
137,0.032233876515658844
138,0.03259397115287661
139,0.032945363764534795
140,0.03328755223539397
141,0.03361996678109998
142,0.033942019172064235
143,0.03425320014283042
144,0.0345530029449509
145,0.03484097415196441
146,0.03511682333250498
147,0.03538017161538529
148,0.03563052237566474
149,0.03586763069040997
150,0.03609122190535106
151,0.036300787580156736
152,0.0364958192272151
153,0.036675941986646934
154,0.03684085253536329
155,0.03699018483477887
156,0.037123454635595014
157,0.03724015274657247
158,0.037339915990772875
159,0.03742249172067822
160,0.03748761850772367
161,0.03753498731438698
162,0.03756432925150577
163,0.037575443144533066
164,0.03756807063548166
165,0.037541983308950456
166,0.03749707137230631
167,0.037433124276236324
168,0.03734991025623275
169,0.03724737693100083
170,0.03712549264982452
171,0.036984186095168736
172,0.036823395856953
173,0.03664323134035575
174,0.03644406515417012
175,0.03622622617375618
176,0.03598991192831821
177,0.03573540885126376
178,0.035462984854012086
179,0.035172692657007405
180,0.03486463580076295
181,0.0345387368519972
182,0.03419493402963092
183,0.03383336405439901
184,0.03345417478937501
185,0.03305768326199889
186,0.032644191325273644
187,0.0322139158903375
188,0.03176713755753831
189,0.031304340970083507
190,0.030826061178130533
191,0.03033276646000082
192,0.02982487283971497
193,0.02930291110661644
194,0.028767521277873024
195,0.028219080741273373
196,0.027657816490428463
197,0.027084294835919693
198,0.02649914198017458
199,0.025902998980980474
200,0.02529683359179635
201,0.02468152268399606
202,0.024057643119951212
203,0.02342573543669166
204,0.022786362425254
205,0.02214012956244692
206,0.02148765980110756
207,0.02082947663140421
208,0.02016598979302175
209,0.01949772888197833
210,0.018825338764560436
211,0.01814933993518027
212,0.01747031651176201
213,0.01678912355278511
214,0.01610662250624907
215,0.015423480307428964
216,0.014740282178460826
217,0.014057564730089121
218,0.01337588075921214
219,0.012695858834994021
220,0.01201811462836305
221,0.011343255725359672
222,0.010671914607859502
223,0.010004578449799961
224,0.009341722187593117
225,0.008684034744256351
226,0.008032262246799258
227,0.007387035621573888
228,0.006748944432028213
229,0.006118478210436916
230,0.005496050322644759
231,0.004882238064767602
232,0.0042776343996898634
233,0.0036827813756483523
234,0.003098364038840424
235,0.0025250211834472987
236,0.0019631781090863843
237,0.001413145002440835
238,0.0008751564292195668
239,0.00034947755290257697
240,-0.0001636204469203633
241,-0.0006640547727760667
242,-0.0011520272198417478
243,-0.0016277550209027362
244,-0.002091079954865265
245,-0.002541727547443075
246,-0.002979651664238599
247,-0.003404714774647669
248,-0.0038166856361772205
249,-0.004215413067646818
250,-0.004600914918939204
251,-0.0049732628791561186
252,-0.005332363379966108
253,-0.005678071857808252
254,-0.006010004615559539
255,-0.006327715556962045
256,-0.006631107963930322
257,-0.006920231976809849
258,-0.007195082424193302
259,-0.007455670948931386
260,-0.007702025235670139
261,-0.007934196484941838
262,-0.008152257071260192
263,-0.00835629171986566
264,-0.008546465056727053
265,-0.008723058861550571
266,-0.00888631894888342
267,-0.009036390856547982
268,-0.009173451366248695
269,-0.00929759803287545
270,-0.009408918182156285
271,-0.009507625725026602
272,-0.009593969806398742
273,-0.009668093431650274
274,-0.009730003908565647
275,-0.009779783470655406
276,-0.009817651539613684
277,-0.00984384057749868
278,-0.009858786424717995
279,-0.0098630731186228
280,-0.009857226693124695
281,-0.00984181159407215
282,-0.009817288356273579
283,-0.009784005429612061
284,-0.009742324032843986
285,-0.00969261080733033
286,-0.009635210634891176
287,-0.0095704365187049
288,-0.009498505868374387
289,-0.009419867839183155
290,-0.009334959355730992
291,-0.00924378341359483
292,-0.009146388540627806
293,-0.009043070981082599
294,-0.008934204895979457
295,-0.008820087490464961
296,-0.008700928923732759
297,-0.008577057929105715
298,-0.00844903823852409
299,-0.00831732040946902
300,-0.008182193967598547
301,-0.008044016963544303
302,-0.00790318209680385
303,-0.00775998945009522
304,-0.007614792054527448
305,-0.00746805963086823
306,-0.007320270650633745
307,-0.0071719050295487
308,-0.007023388655428056
309,-0.00687499397290922
310,-0.00672694576030158
311,-0.006579658740560839
312,-0.006433480268004134
313,-0.006288579541535061
314,-0.006145093821882653
315,-0.0060032062056009396
316,-0.005863299891530418
317,-0.005725802963187887
318,-0.005590935767757164
319,-0.005458841738320999
320,-0.0053297593529435154
321,-0.005204057967767671
322,-0.0050822204969961805
323,-0.004964837557645247
324,-0.004852289858751901
325,-0.0047447249128764035
326,-0.004642292627238398
327,-0.004545030932316169
328,-0.004452801829410264
329,-0.004365289944807518
330,-0.004282457198615253
331,-0.004204663585606615
332,-0.004132199179079235
333,-0.004065230111645856
334,-0.004003966579022447
335,-0.003948541856763722
336,-0.0038990463614613662
337,-0.0038556965663170016
338,-0.0038186746563683366
339,-0.003788152181801964
340,-0.0037644274788667044
341,-0.003747889661001022
342,-0.003738795963616629
343,-0.0037372212362161115
344,-0.0037432182183674513
345,-0.003756773053063458
346,-0.0037779618108369295
347,-0.0038069052899990506
348,-0.003843607420401005
349,-0.003888176384447717
350,-0.003941011556033542
351,-0.004002499218564391
352,-0.004072813905652358
353,-0.004151976829825198
354,-0.004239985281960061
355,-0.004337113852442856
356,-0.004443675386549446
357,-0.004559748688912982
358,-0.00468546128158112
359,-0.004821010461942318
360,-0.004966525084651391
361,-0.005122189058098399
362,-0.00528834059617685
363,-0.005465234695858367
364,-0.005652969324235735
365,-0.0058517614139678605
366,-0.006061895621182929
367,-0.006283605301290888
368,-0.006517130568346713
369,-0.006762914882837572
370,-0.007021395528085017
371,-0.007292505755122199
372,-0.0075760807707050066
373,-0.007872360683115906
374,-0.008181568126731393
375,-0.008503611280223438
376,-0.00883829957209377
377,-0.009185426758056139
378,-0.009544847063793972
379,-0.009916374869924399
380,-0.010300025137193025
381,-0.010696152000032988
382,-0.011104972240419075
383,-0.0115264970995005
384,-0.011960575791789892
385,-0.012407098550899696
386,-0.01286604842103686
387,-0.013337265698493167
388,-0.01382063670612012
389,-0.014316131113556367
390,-0.014823710014279255
391,-0.01534328381519784
392,-0.01587482926326103
393,-0.016418410910258148
394,-0.016973835172827176
395,-0.017540909559215338
396,-0.01811942844610287
397,-0.018709533555051422
398,-0.019311491841549844
399,-0.019925299601149644
400,-0.02055122367370218
401,-0.021189419051954907
402,-0.021839618627125332
403,-0.022501462623469193
404,-0.023174724707108157
405,-0.023859288836202093
406,-0.024554991034690013
407,-0.025261628743928816
408,-0.02597895553353713
409,-0.02670678481990498
410,-0.02744521622139551
411,-0.028194345535429308
412,-0.028954165269355802
413,-0.029724662427140298
414,-0.03050577298432252
415,-0.03129741276246691
416,-0.032099388650436364
417,-0.032911402542583734
418,-0.033733241373688
419,-0.03456473625275642
420,-0.03540554053015677
421,-0.036255270676017304
422,-0.03711367121754155
423,-0.03798065702022129
424,-0.038856217880415427
425,-0.03974015802801203
426,-0.040632122717005684
427,-0.0415318644714073
428,-0.04243937310538648
429,-0.04335449180309151
430,-0.044276858109045185
431,-0.045206125445729675
432,-0.04614206452291558
433,-0.04708454845900346
434,-0.04803348781638444
435,-0.04898882562180607
436,-0.049950353855561964
437,-0.05091771548596995
438,-0.05189061495541272
439,-0.05286886799963032
440,-0.0538524150593394
441,-0.05484126034630898
442,-0.05583537310548989
443,-0.05683462878132525
444,-0.05783887538922212
445,-0.05884807460722958
446,-0.05986218872575398
447,-0.06088107910122689
448,-0.06190450678548955
449,-0.06293217640429995
450,-0.06396378379580435
451,-0.06499898630062441
452,-0.06603732970528936
453,-0.06707846830660602
454,-0.06812226203943988
455,-0.06916862908412232
456,-0.07021750356930938
457,-0.07126877378753765
458,-0.07232228766932013
459,-0.0733778116567862
460,-0.07443508987151944
461,-0.0754939386452296
462,-0.07655415831505091
463,-0.07761548034929744
464,-0.07867759331476215
465,-0.07974023629048557
466,-0.08080314889077887
467,-0.0818660654121605
468,-0.08292882548966841
469,-0.08399127061126972
470,-0.08505321778685945
471,-0.08611448611649478
472,-0.08717499885844125
473,-0.0882347269664189
474,-0.08929347214096986
475,-0.09035092705888924
476,-0.09140693447513791
477,-0.09246149346184997
478,-0.0935147929543245
479,-0.09456712197718281
480,-0.0956185441597244
481,-0.09666896244691275
482,-0.09771827689152224
483,-0.09876653129276328
484,-0.09981385016594428
485,-0.10086026253425134
486,-0.1019057402903147
487,-0.1029503280923531
488,-0.10399411209262298
489,-0.10503719784158765
490,-0.10607973738462312
491,-0.10712175788753626
492,-0.1081631920710292
493,-0.10920397436409592
494,-0.11024418515489826
495,-0.11128403307898785
496,-0.11232366961693505
497,-0.113363252162798
498,-0.11440294433324921
499,-0.11544291681775695
500,-0.11648323337192583
501,-0.11752386207789423
502,-0.11856485739975388
503,-0.11960615724659161
504,-0.12064766512758056
505,-0.12168942608305525
506,-0.12273151259328421
507,-0.12377397813558155
508,-0.12481683739092563
509,-0.1258601120086376
510,-0.12690381290979366
511,-0.12794797069407085
512,-0.1289926042397812
513,-0.13003756093731758
514,-0.13108256465816467
515,-0.1321275101329968
516,-0.13317241954138154
517,-0.1342173509888677
518,-0.1352624048284779
519,-0.13630760061816766
520,-0.13735293283286248
521,-0.1383983103130969
522,-0.13944354158805372
523,-0.14048834555321882
524,-0.14153260792278466
525,-0.14257634157823135
526,-0.14361943653741752
527,-0.14466170756707794
528,-0.14570294255906813
529,-0.14674293533489954
530,-0.14778138810481967
531,-0.1488180182121553
532,-0.14985260209585377
533,-0.1508848264397929
534,-0.15191436001991915
535,-0.15294100918304926
536,-0.15396454111802638
537,-0.15498464260693642
538,-0.15600105121873034
539,-0.1570135047730682
540,-0.15802170692677417
541,-0.15902536604491135
542,-0.16002417334641073
543,-0.16101782653898228
544,-0.16200613021876262
545,-0.16298885534882163
546,-0.16396569658977683
547,-0.16493637499880068
548,-0.16590063371534347
549,-0.16685828454348595
550,-0.16780910966943857
551,-0.16875286191618882
552,-0.16968921252571437
553,-0.17061771109357435
554,-0.17153806906104574
555,-0.17245028314124022
556,-0.1733545735274495
557,-0.1742509995299683
558,-0.1751393144058338
559,-0.17601912330477426
560,-0.17689004782611012
561,-0.17775182069448667
562,-0.17860415597646617
563,-0.1794467963517648
564,-0.18027942991458235
565,-0.18110163492653417
566,-0.1819130512758662
567,-0.18271332454539302
568,-0.18350212288771106
569,-0.18427918769690776
570,-0.1850442020470624
571,-0.1857967592688325
572,-0.18653670125476507
573,-0.18726410455722511
574,-0.18797892206104716
575,-0.18868098326686852
576,-0.18937009783871991
577,-0.19004617651517078
578,-0.19070910820184353
579,-0.19135876027136828
580,-0.19199504496425052
581,-0.19261789482196268
582,-0.19322724040587608
583,-0.1938230106527291
584,-0.19440522368265414
585,-0.1949738223604347
586,-0.19552865896678517
587,-0.19606956110617224
588,-0.19659649922732578
589,-0.19710963865284598
590,-0.19760916688546856
591,-0.19809523429173123
592,-0.19856799184332927
593,-0.19902759887286633
594,-0.19947424277725648
595,-0.19990809404456508
596,-0.2003291256672856
597,-0.20073731652485985
598,-0.20113282860491072
599,-0.20151595774858774
600,-0.20188701722151564
601,-0.20224610784379976
602,-0.20259326477465356
603,-0.2029286131257606
604,-0.20325230844744618
605,-0.2035644748193698
606,-0.20386528343004137
607,-0.20415508136149113
608,-0.20443427895315033
609,-0.20470331483405496
610,-0.20496278427950243
611,-0.20521312986149493
612,-0.2054544253812991
613,-0.2056868355153853
614,-0.20591053964602626
615,-0.20612558860349617
616,-0.20633215926221454
617,-0.20653050628342087
618,-0.2067208980701855
619,-0.20690362392181466
620,-0.20707879694322695
621,-0.20724650355874158
622,-0.2074070221179097
623,-0.2075608103638684
624,-0.20770838103002842
625,-0.20785006272418155
626,-0.20798601271700656
627,-0.20811631142155085
628,-0.20824111037232196
629,-0.20836072365651118
630,-0.2084755429091938
631,-0.20858594959662582
632,-0.20869226999579404
633,-0.20879477450396378
634,-0.20889363971713937
635,-0.2089890033208726
636,-0.20908109297201302
637,-0.20917020595714694
638,-0.20925675093719057
639,-0.2093411604649187
640,-0.2094239638722233
641,-0.20950556834000478
642,-0.20958607065242532
643,-0.20966556819497564
644,-0.2097441267310555
645,-0.20982181709942335
646,-0.2098986340847246
647,-0.20997465860102982
648,-0.21005018799556513
649,-0.21012544382840206
650,-0.210200562947692
651,-0.21027561429715924
652,-0.21035069004354037
653,-0.21042597487464543
654,-0.21050167610966053
655,-0.2105779450998636
656,-0.21065500268903864
657,-0.21073311577872833
658,-0.21081235322639424
659,-0.21089260398314466
660,-0.21097382919903357
661,-0.21105608505735515
662,-0.21113947468841832
663,-0.2112241397658975
664,-0.21131009330125433
665,-0.2113972818195811
666,-0.21148572206745767
667,-0.2115754471957529
668,-0.21166680563480436
669,-0.211760283879935
670,-0.21185595570897936
671,-0.2119537731038572
672,-0.21205376830771785
673,-0.2121560122825613
674,-0.21226052932677889
675,-0.2123672777403315
676,-0.2124761570963296
677,-0.21258704669117603
678,-0.21270010167368858
679,-0.21281537590509406
680,-0.212932643624492
681,-0.2130517543853481
682,-0.21317264561100238
683,-0.21329530161906357
684,-0.2134197141818711
685,-0.2135460255558253
686,-0.21367448111965012
687,-0.21380510036759517
688,-0.21393766674742007
689,-0.21407204416911416
690,-0.214208044647427
691,-0.21434537328128253
692,-0.21448371720089027
693,-0.21462276103774786
694,-0.21476213098879762
695,-0.21490147905974574
696,-0.21504076047860182
697,-0.21517994423145503
698,-0.21531868782371222
699,-0.21545659746223417
700,-0.21559341244119948
701,-0.21572878505535595
702,-0.21586235756006725
703,-0.2159938898074752
704,-0.21612312891356752
705,-0.21624979568471922
706,-0.21637364094728
707,-0.21649432566250915
708,-0.21661148650439693
709,-0.21672486700800922
710,-0.21683428780696068
711,-0.21693955292497832
712,-0.21704041988660935
713,-0.21713672456889338
714,-0.21722831482546096
715,-0.21731499122591866
716,-0.21739654057266364
717,-0.21747283079207885
718,-0.21754381784343052
719,-0.21760931960676813
720,-0.2176691596023365
721,-0.21772327046699488
722,-0.21777158258522358
723,-0.21781399381813904
724,-0.21785028890137353
725,-0.2178802519817191
726,-0.21790358190391654
727,-0.21791984399359327
728,-0.21792872011904474
729,-0.21793004257250853
730,-0.21792373666166012
731,-0.21790979320921333
732,-0.2178880013941134
733,-0.2178580362096909
734,-0.2178197482133914
735,-0.2177730943788921
736,-0.2177181160880111
737,-0.21765491596403624
738,-0.21758356334984916
739,-0.21750417778159986
740,-0.21741698347011096
741,-0.21732213318738486
742,-0.21721986801602325
743,-0.21711068008770218
744,-0.21699491707726457
745,-0.2168725961567634
746,-0.21674353611314945
747,-0.2166075120446804
748,-0.21646438067024804
749,-0.21631408688803744
750,-0.21615672915813347
751,-0.21599244405909562
752,-0.21582134635899056
753,-0.2156434861333761
754,-0.2154588897271504
755,-0.21526757520139694
756,-0.21506955205634215
757,-0.21486508863195689
758,-0.21465449501983716
759,-0.21443801215191993
760,-0.2142158638392866
761,-0.21398817950232232
762,-0.21375511239441689
763,-0.21351676327685493
764,-0.213273234841786
765,-0.21302455343472063
766,-0.21277075204710746
767,-0.21251203580989858
768,-0.21224865419797415
769,-0.21198083434540455
770,-0.21170874460964476
771,-0.2114325006098196
772,-0.2111522236099345
773,-0.21086805952887575
774,-0.21058020558481538
775,-0.21028889221420807
776,-0.20999435206130979
777,-0.20969675303414917
778,-0.20939620409355597
779,-0.20909288641183066
780,-0.20878699317158972
781,-0.20847880558270518
782,-0.20816863164382196
783,-0.20785659045555072
784,-0.20754270589353377
785,-0.20722715076089324
786,-0.20691005248132097
787,-0.20659153023115556
788,-0.20627183656194747
789,-0.2059512954986228
790,-0.20563041667261833
791,-0.20530954523021555
792,-0.2049888438081627
793,-0.20466866177330206
794,-0.20434944672119776
795,-0.20403154120766712
796,-0.20371533706833772
797,-0.20340152647175563
798,-0.20309084756665782
799,-0.20278374057602588
800,-0.20248035161237668
801,-0.20218080984580494
802,-0.20188536592229983
803,-0.20159445373779378
804,-0.2013083731931619
805,-0.2010272119008525
806,-0.20075140667370167
807,-0.20048151584580304
808,-0.20021787172827088
809,-0.19996069651598353
810,-0.19971016395805977
811,-0.19946650642057298
812,-0.19923004521827756
813,-0.1990011772499662
814,-0.19878030342462089
815,-0.19856766693868558
816,-0.19836343264039125
817,-0.1981678913062803
818,-0.19798131699409383
819,-0.19780387464609087
820,-0.1976357977231262
821,-0.19747731384048164
822,-0.19732846046110272
823,-0.19718924304573326
824,-0.19706006914008992
825,-0.19694145136674962
826,-0.19683353880254884
827,-0.19673658758399926
828,-0.19665099230424804
829,-0.19657695971120254
830,-0.1965146522830611
831,-0.1964641880173585
832,-0.19642543129455384
833,-0.19639827261433832
834,-0.19638274981575193
835,-0.1963788781428298
836,-0.19638658108438903
837,-0.19640567892954236
838,-0.19643601540443847
839,-0.19647747250677275
840,-0.1965300263559801
841,-0.1965935864054836
842,-0.19666806695841693
843,-0.19675339696456584
844,-0.1968495732325945
845,-0.1969566915660369
846,-0.19707471743166086
847,-0.1972034892638789
848,-0.19734267507785638
849,-0.19749203109198826
850,-0.1976515979758397
851,-0.1978214310055939
852,-0.1980014938686723
853,-0.1981917263348343
854,-0.19839195688360514
855,-0.19860198391759962
856,-0.19882152350715365
857,-0.19905016119319582
858,-0.19928754630663023
859,-0.1995334043645381
860,-0.19978748754008735
861,-0.20004950463252713
862,-0.2003191275321277
863,-0.20059616333564073
864,-0.20088039379153672
865,-0.20117159722281167
866,-0.20146975362694988
867,-0.20177472067536606
868,-0.20208614251655932
869,-0.20240372476521742
870,-0.20272728728025954
871,-0.2030566905711528
872,-0.2033916587746351
873,-0.20373200712878783
874,-0.20407788206252186
875,-0.20442935729235437
876,-0.2047864558823108
877,-0.20514917693789908
878,-0.20551727419974658
879,-0.2058903674140449
880,-0.20626812431470115
881,-0.2066504923252497
882,-0.20703760960243595
883,-0.20742945591488673
884,-0.2078259510108142
885,-0.20822690577188355
886,-0.2086320001839555
887,-0.20904101215422036
888,-0.20945380727785587
889,-0.20987023150222964
890,-0.21029009995616565
891,-0.2107132304616258
892,-0.21113941581927215
893,-0.21156845996660553
894,-0.2120002072130775
895,-0.21243443645128465
896,-0.21287096927346494
897,-0.21330990138102024
898,-0.2137512916920257
899,-0.21419489395732502
900,-0.21464033038189217
901,-0.2150872122144933
902,-0.2155352482104517
903,-0.21598421575844037
904,-0.21643410560806461
905,-0.2168850349670356
906,-0.21733685638447556
907,-0.2177892807993819
908,-0.21824206905036672
909,-0.2186950168014482
910,-0.21914798428050764
911,-0.2196008419160247
912,-0.22005334327954348
913,-0.22050540988884706
914,-0.22095697840717482
915,-0.22140774789463835
916,-0.22185742529610447
917,-0.2223058698331945
918,-0.22275286376993142
919,-0.22319820924856412
920,-0.22364210111682883
921,-0.22408492924426987
922,-0.2245270564358728
923,-0.22496857837455128
924,-0.22540928182735998
925,-0.22584885249573203
926,-0.22628699683866144
927,-0.2267235798973256
928,-0.22715845322864403
929,-0.22759116476836574
930,-0.22802144590843923
931,-0.22844930508196137
932,-0.22887473993899943
933,-0.22929775116213022
934,-0.22971827993680788
935,-0.23013630982606648
936,-0.23055180582877183
937,-0.23096468237372747
938,-0.23137490395576477
939,-0.23178241062539987
940,-0.23218711020318378
941,-0.23258896107556967
942,-0.23298805280171203
943,-0.23338460437799854
944,-0.23377857346454017
945,-0.23416966014026797
946,-0.2345576111978768
947,-0.23494214040614833
948,-0.23532286528754318
949,-0.23569939815157118
950,-0.2360716226543339
951,-0.23643972326612264
952,-0.2368037176080973
953,-0.2371634662864039
954,-0.23751910510838015
955,-0.2378708631242115
956,-0.23821876704209546
957,-0.2385627006625456
958,-0.23890259001703193
959,-0.23923847293500936
960,-0.23957055287310047
961,-0.2398989941108009
962,-0.2402238765331138
963,-0.24054526870564213
964,-0.24086312975185425
965,-0.24117725234380616
966,-0.2414873095954064
967,-0.24179319272894528
968,-0.2420948990272026
969,-0.24239238155714593
970,-0.24268563782853045
971,-0.24297470614089098
972,-0.2432597133719907
973,-0.24354096271687548
974,-0.24381886605288852
975,-0.24409363842752077
976,-0.24436516489831525
977,-0.24463317498575055
978,-0.24489739885490205
979,-0.24515775636149717
980,-0.24541434720933125
981,-0.24566738576601707
982,-0.24591708008874902
983,-0.2461636025786691
984,-0.2464071165536349
985,-0.24664771842204614
986,-0.2468854450665917
987,-0.24712027391329489
988,-0.24735230436237632
989,-0.24758185207924394
990,-0.24780927309634876
991,-0.24803479145860446
992,-0.24825845782666817
993,-0.24848035790602657
994,-0.24870067879490979
995,-0.24891961843329982
996,-0.24913741832403496
997,-0.24935441019535343
998,-0.24957097061331962
999,-0.24978738594927555
