iter,x,MaZe
0,0.0,-10.36345679297161
0,0.20899999999999996,-7.146267821663794
0,0.4179999999999999,-4.600566772170908
0,0.6269999999999999,-2.694112822327824
0,0.8359999999999999,-1.3147945675651538
0,1.045,-0.3490203812014614
0,1.2539999999999998,0.30362624917137393
0,1.4629999999999999,0.7296852953341858
0,1.6719999999999997,1.0024958425959005
0,1.8809999999999998,1.1829969653321335
0,2.09,1.3211828573066429
0,2.2989999999999995,1.4583087965088846
0,2.5079999999999996,1.629572179386644
0,2.7169999999999996,1.8669693512540635
0,2.9259999999999997,2.2021756054150594
0,3.1349999999999993,2.669448376195118
0,3.3439999999999994,3.3086075425559702
0,3.553,4.167920662107233
0,3.7619999999999996,5.3057092130291945
0,3.970999999999999,6.78630218656835
0,4.18,8.657334314365379
0,4.388999999999999,10.876027016233818
0,4.597999999999999,13.12559990204331
0,4.8069999999999995,14.510109354902497
0,5.015999999999999,13.62189209448923
0,5.225,10.916640956871197
0,5.433999999999999,7.5872564393814494
0,5.642999999999999,4.2201507174757475
0,5.851999999999999,0.9332512443437952
0,6.060999999999999,-2.3380545806565043
0,6.269999999999999,-5.63846636843519
0,6.478999999999999,-8.77898381983711
0,6.687999999999999,-11.023401877735584
0,6.896999999999999,-11.026577267202832
0,7.106,-9.117404915261451
0,7.314999999999999,-6.555508612495988
0,7.523999999999999,-3.9583178316251733
0,7.732999999999999,-1.4493602944963744
0,7.941999999999998,1.093182309726521
0,8.150999999999998,3.9464161644547566
0,8.36,7.602716890489565
0,8.568999999999997,13.057604927055166
0,8.777999999999999,22.765006321415733
0,8.986999999999998,44.187965578144315
0,9.195999999999998,105.12546617755478
0,9.405,57.757856807570164
0,9.613999999999999,27.88654536633054
0,9.822999999999999,15.731573986854043
0,10.031999999999998,9.634423721521182
0,10.240999999999998,6.12185830239027
0,10.45,3.933399831357872
0,10.658999999999999,2.521356183009505
0,10.867999999999999,1.6104937067155267
0,11.076999999999998,1.0479040077275055
0,11.285999999999998,0.7442126395738173
0,11.495,0.6471529779772547
0,11.703999999999999,0.7277439212673599
0,11.912999999999998,0.9717324496486144
0,12.121999999999998,1.373274944754142
0,12.330999999999998,1.9293520688784214
0,12.539999999999997,2.63377239071818
0,12.748999999999999,3.4694084194328156
0,12.957999999999998,4.397164257786667
0,13.166999999999998,5.341591110824048
0,13.375999999999998,6.178882514768515
0,13.584999999999997,6.745536105358732
0,13.793999999999999,6.896222353331516
0,14.002999999999998,6.604879848485196
0,14.212,5.989193883729379
0,14.420999999999998,5.20874520717626
0,14.629999999999997,4.392266440666117
0,14.838999999999999,3.620806664909125
0,15.047999999999998,2.938175732253314
0,15.256999999999998,2.3661672170976553
0,15.465999999999998,1.9160564942065261
0,15.674999999999997,1.5952019919889524
0,15.883999999999997,1.4098178074972858
0,16.092999999999996,1.3651891354839643
0,16.301999999999996,1.4643470573358843
0,16.511,1.7059711027315756
0,16.72,2.0819878312775577
0,16.929,2.5748098992833945
0,17.137999999999995,3.153540385527397
0,17.346999999999998,3.768418078037379
0,17.555999999999997,4.344170071956551
0,17.764999999999997,4.776740212742966
0,17.973999999999997,4.943849141187782
0,18.182999999999996,4.741374505593361
0,18.391999999999996,4.135663176590024
0,18.601,3.1729234651608103
0,18.81,1.9230931779010974
0,19.019,0.4296296921378396
0,19.227999999999998,-1.3133455898247828
0,19.436999999999994,-3.365390111583206
0,19.645999999999997,-5.829894786145935
0,19.854999999999997,-8.807815610824498
0,20.063999999999997,-12.234441495626536
0,20.272999999999996,-15.437815735420333
0,20.481999999999996,-16.511726481532985
0,20.691,-13.929181814257813
1,0.0,-10.370932573301896
1,0.20899999999999996,-7.1517204034026545
1,0.4179999999999999,-4.606409851976023
1,0.6269999999999999,-2.7017277096702745
1,0.8359999999999999,-1.3247336358434223
1,1.045,-0.3612371192864183
1,1.2539999999999998,0.2895342678629559
1,1.4629999999999999,0.714248006748433
1,1.6719999999999997,0.9862031433086402
1,1.8809999999999998,1.1662073575796226
1,2.09,1.3040922622832247
1,2.2989999999999995,1.4409525354303645
1,2.5079999999999996,1.6118366211871806
1,2.7169999999999996,1.8485972808491538
1,2.9259999999999997,2.182754514269361
1,3.1349999999999993,2.6483717146612875
1,3.3439999999999994,3.2849955015644148
1,3.553,4.140479124207938
1,3.7619999999999996,5.272498856072044
1,3.970999999999999,6.744407639024911
1,4.18,8.602564322473023
1,4.388999999999999,10.803358151353843
1,4.597999999999999,13.032808509552435
1,4.8069999999999995,14.40964813477542
1,5.015999999999999,13.555904329785177
1,5.225,10.887099425936938
1,5.433999999999999,7.581555783584625
1,5.642999999999999,4.228873167552263
1,5.851999999999999,0.9523042024107133
1,6.060999999999999,-2.3093963592564926
1,6.269999999999999,-5.600093336367834
1,6.478999999999999,-8.733834832008345
1,6.687999999999999,-10.984000497006258
1,6.896999999999999,-11.016561575309343
1,7.106,-9.125465834841771
1,7.314999999999999,-6.5708312109714075
1,7.523999999999999,-3.9749816331978924
1,7.732999999999999,-1.46454518397968
1,7.941999999999998,1.0808844332628145
1,8.150999999999998,3.9379723915690352
1,8.36,7.599086044560641
1,8.568999999999997,13.059213589174822
1,8.777999999999999,22.766220377663032
1,8.986999999999998,44.14055107077099
1,9.195999999999998,104.70470662374656
1,9.405,57.10160181799972
1,9.613999999999999,27.68712721815399
1,9.822999999999999,15.650005918144126
1,10.031999999999998,9.591815549593502
1,10.240999999999998,6.095830928984787
1,10.45,3.9160455574160564
1,10.658999999999999,2.509211814222474
1,10.867999999999999,1.6017362887883548
1,11.076999999999998,1.0414326152753366
1,11.285999999999998,0.7392987360044966
1,11.495,0.643285635145631
1,11.703999999999999,0.724550591755103
1,11.912999999999998,0.9689335505698766
1,12.121999999999998,1.3706556801639056
1,12.330999999999998,1.9267436794458623
1,12.539999999999997,2.631038025462258
1,12.748999999999999,3.4664316674777367
1,12.957999999999998,4.3938429010774875
1,13.166999999999998,5.337848230589986
1,13.375999999999998,6.174717488315611
1,13.584999999999997,6.741121923905334
1,13.793999999999999,6.891941688414248
1,14.002999999999998,6.60105032739424
1,14.212,5.985808588428831
1,14.420999999999998,5.205608202865142
1,14.629999999999997,4.3891526330653505
1,14.838999999999999,3.6175234016151707
1,15.047999999999998,2.9345622686556934
1,15.256999999999998,2.3620754986696286
1,15.465999999999998,1.911332629945163
1,15.674999999999997,1.589673145434611
1,15.883999999999997,1.4032835145662266
1,16.092999999999996,1.3574153320169235
1,16.301999999999996,1.4550615823073438
1,16.511,1.6948613895108144
1,16.72,2.0687062645192227
1,16.929,2.559000903442205
1,17.137999999999995,3.1349161638137817
1,17.346999999999998,3.7469184169365546
1,17.555999999999997,4.320226600853843
1,17.764999999999997,4.751581667077851
1,17.973999999999997,4.919589627432425
1,18.182999999999996,4.7204492138958765
1,18.391999999999996,4.119619122361449
1,18.601,3.161969491728487
1,18.81,1.9164628300742907
1,19.019,0.4260977322815629
1,19.227999999999998,-1.3151554144300288
1,19.436999999999994,-3.3669526127286686
1,19.645999999999997,-5.832919364755181
1,19.854999999999997,-8.814433044668585
1,20.063999999999997,-12.24698843870742
1,20.272999999999996,-15.45686147436873
1,20.481999999999996,-16.531122860079943
1,20.691,-13.941882345954303
2,0.0,-10.378691718723996
2,0.20899999999999996,-7.157347091601313
2,0.4179999999999999,-4.6123529977805635
2,0.6269999999999999,-2.7093905331533152
2,0.8359999999999999,-1.3346823380803088
2,1.045,-0.373435672740264
2,1.2539999999999998,0.2754792209917294
2,1.4629999999999999,0.6988588221974166
2,1.6719999999999997,0.9699640145394659
2,1.8809999999999998,1.1494730102501733
2,2.09,1.2870565186235798
2,2.2989999999999995,1.4236498824826562
2,2.5079999999999996,1.5941535303870253
2,2.7169999999999996,1.8302773551659466
2,2.9259999999999997,2.163386581861325
2,3.1349999999999993,2.62735116319093
2,3.3439999999999994,3.261445051986832
2,3.553,4.113108114762182
2,3.7619999999999996,5.239372705077647
2,3.970999999999999,6.7026174520317054
2,4.18,8.547926130097352
2,4.388999999999999,10.730846301543991
2,4.597999999999999,12.940136970368764
2,4.8069999999999995,14.308981399838627
2,5.015999999999999,13.488718844245254
2,5.225,10.85628293312281
2,5.433999999999999,7.5748736269862045
2,5.642999999999999,4.236923035879154
2,5.851999999999999,0.9709227014150407
2,6.060999999999999,-2.2809942898648385
2,6.269999999999999,-5.561823732094952
2,6.478999999999999,-8.68862139759906
2,6.687999999999999,-10.944324683471747
2,6.896999999999999,-11.006104534962951
2,7.106,-9.133148673362586
2,7.314999999999999,-6.585904064479476
2,7.523999999999999,-3.9915046625743096
2,7.732999999999999,-1.4796644941234265
2,7.941999999999998,1.068601330867868
2,8.150999999999998,3.9295012910665634
2,8.36,7.5953673887662685
2,8.568999999999997,13.060575861259151
2,8.777999999999999,22.76660253343838
2,8.986999999999998,44.08971209223043
2,9.195999999999998,104.26758195534596
2,9.405,56.44838429184684
2,9.613999999999999,27.487948162754545
2,9.822999999999999,15.568336938848363
2,10.031999999999998,9.54909575236039
2,10.240999999999998,6.0697122172789255
2,10.45,3.898614891946776
2,10.658999999999999,2.497000133644595
2,10.867999999999999,1.5929173985401457
2,11.076999999999998,1.0349041958932343
2,11.285999999999998,0.7343317720380425
2,11.495,0.6393690087109433
2,11.703999999999999,0.7213115992640419
2,11.912999999999998,0.9660923761762157
2,12.121999999999998,1.3679970294508312
2,12.330999999999998,1.924098044591118
2,12.539999999999997,2.6282674722678796
2,12.748999999999999,3.4634181417525585
2,12.957999999999998,4.390481836669564
2,13.166999999999998,5.334059618432578
2,13.375999999999998,6.170498032624844
2,13.584999999999997,6.736644983045622
2,13.793999999999999,6.8875962470524215
2,14.002999999999998,6.597163412834957
2,14.212,5.9823773812329675
2,14.420999999999998,5.202436238231873
2,14.629999999999997,4.386012392655202
2,14.838999999999999,3.6142197547645316
2,15.047999999999998,2.930932435447844
2,15.256999999999998,2.3579698213909692
2,15.465999999999998,1.906595996737014
2,15.674999999999997,1.5841316767572269
2,15.883999999999997,1.3967358790333797
2,16.092999999999996,1.3496266755915036
2,16.301999999999996,1.4457590491550616
2,16.511,1.6837318133319668
2,16.72,2.0554013293610964
2,16.929,2.5431642125336014
2,17.137999999999995,3.1162584862694556
2,17.346999999999998,3.725376630436728
2,17.555999999999997,4.296226416455
2,17.764999999999997,4.726341992068459
2,17.973999999999997,4.895213302796449
2,18.182999999999996,4.699369253982751
2,18.391999999999996,4.103400944496206
2,18.601,3.150844751405361
2,18.81,1.9096792234886701
2,19.019,0.4224333513836293
2,19.227999999999998,-1.3170821002736794
2,19.436999999999994,-3.3686288987710786
2,19.645999999999997,-5.836076103742737
2,19.854999999999997,-8.821236742890012
2,20.063999999999997,-12.259830188272728
2,20.272999999999996,-15.476362011598438
2,20.481999999999996,-16.55107777149019
2,20.691,-13.955015088737644
3,0.0,-10.386737210938314
3,0.20899999999999996,-7.163151295625028
3,0.4179999999999999,-4.618400017840454
3,0.6269999999999999,-2.7171055136029416
3,0.8359999999999999,-1.3446452318832554
3,1.045,-0.3856209836043257
3,1.2539999999999998,0.2614558262810722
3,1.4629999999999999,0.6835121258892047
3,1.6719999999999997,0.9537724888767629
3,1.8809999999999998,1.1327875726406402
3,2.09,1.2700688560626294
3,2.2989999999999995,1.4063936283527685
3,2.5079999999999996,1.576515234006711
3,2.7169999999999996,1.8120013829751132
3,2.9259999999999997,2.1440630994944443
3,3.1349999999999993,2.606377405528261
3,3.3439999999999994,3.237946288353256
3,3.553,4.085797220147292
3,3.7619999999999996,5.206320099373035
3,3.970999999999999,6.660921358410485
3,4.18,8.493411042305588
3,4.388999999999999,10.65848665626038
3,4.597999999999999,12.847588073807998
3,4.8069999999999995,14.208122826972119
3,5.015999999999999,13.420354286004343
3,5.225,10.824196961902487
3,5.433999999999999,7.5672032638235756
3,5.642999999999999,4.244285741746402
3,5.851999999999999,0.9890868391131307
3,6.060999999999999,-2.252872568413391
3,6.269999999999999,-5.523685699725919
3,6.478999999999999,-8.643374685316864
3,6.687999999999999,-10.904404363644488
3,6.896999999999999,-10.995225540684643
3,7.106,-9.140470446263349
3,7.314999999999999,-6.600745273731623
3,7.523999999999999,-4.007906682392464
3,7.732999999999999,-1.4947394122973263
3,7.941999999999998,1.0563106775572217
3,8.150999999999998,3.9209794345731015
3,8.36,7.591536217758052
3,8.568999999999997,13.06166461984154
3,8.777999999999999,22.7661211299233
3,8.986999999999998,44.03541522870848
3,9.195999999999998,103.81415117954757
3,9.405,55.7984849176409
3,9.613999999999999,27.28905491713231
3,9.822999999999999,15.486567794898527
3,10.031999999999998,9.506254516152282
3,10.240999999999998,6.043489558667637
3,10.45,3.8810945932367016
3,10.658999999999999,2.4847079414663815
3,10.867999999999999,1.5840242140678717
3,11.076999999999998,1.028306464099508
3,11.285999999999998,0.7293000012081067
3,11.495,0.6353919658782006
3,11.703999999999999,0.7180164960915649
3,11.912999999999998,0.9631990425008176
3,12.121999999999998,1.365289736315649
3,12.330999999999998,1.9214065373195839
3,12.539999999999997,2.6254527233532343
3,12.748999999999999,3.4603604286965868
3,12.957999999999998,4.387074133566729
3,13.166999999999998,5.330218834725509
3,13.375999999999998,6.1662181034104195
3,13.584999999999997,6.732099548038151
3,13.793999999999999,6.8831805810216595
3,14.002999999999998,6.593213866432805
3,14.212,5.978895287496008
3,14.420999999999998,5.199224584688612
3,14.629999999999997,4.382841307246229
3,14.838999999999999,3.6108916360188164
3,15.047999999999998,2.927282451575204
3,15.256999999999998,2.3538467348332253
3,15.465999999999998,1.9018434194644636
3,15.674999999999997,1.5785747461052186
3,15.883999999999997,1.3901724187027866
3,16.092999999999996,1.3418211593553118
3,16.301999999999996,1.4364379885124678
3,16.511,1.6725813748279141
3,16.72,2.0420725939609268
3,16.929,2.5272999997892884
3,17.137999999999995,3.0975681731484026
3,17.346999999999998,3.703794109056601
3,17.555999999999997,4.2721714589216155
3,17.764999999999997,4.7010233493977465
3,17.973999999999997,4.870722211193869
3,18.182999999999996,4.678136142010513
3,18.391999999999996,4.087009494142529
3,18.601,3.1395493964143597
3,18.81,1.9027420450040737
3,19.019,0.41863588278912545
3,19.227999999999998,-1.3191265911388173
3,19.436999999999994,-3.370420201202196
3,19.645999999999997,-5.839366516095873
3,19.854999999999997,-8.82822866036944
3,20.063999999999997,-12.272969138183635
3,20.272999999999996,-15.496320177904767
3,20.481999999999996,-16.571593946059927
3,20.691,-13.968582756807745
4,0.0,-10.395063713606286
4,0.20899999999999996,-7.169127359879285
4,0.4179999999999999,-4.6245450544676325
4,0.6269999999999999,-2.724866548470425
4,0.8359999999999999,-1.3546159580677286
4,1.045,-0.3977863085246916
4,1.2539999999999998,0.2474711835386458
4,1.4629999999999999,0.6682153985784551
4,1.6719999999999997,0.937636446837548
4,1.8809999999999998,1.1161593509535321
4,2.09,1.2531379901630064
4,2.2989999999999995,1.3891929321177625
4,2.5079999999999996,1.5589313970382623
4,2.7169999999999996,1.7937795668298988
4,2.9259999999999997,2.1247948540350152
4,3.1349999999999993,2.58546193326637
4,3.3439999999999994,3.214511587719267
4,3.553,4.0585598891449495
4,3.7619999999999996,5.1733559525241715
4,3.970999999999999,6.619336312714303
4,4.18,8.439039322863598
4,4.388999999999999,10.586305181467635
4,4.597999999999999,12.755197275078443
4,4.8069999999999995,14.1071208333913
4,5.015999999999999,13.350866994753064
4,5.225,10.790886617067018
4,5.433999999999999,7.558579503848607
4,5.642999999999999,4.250989981487324
4,5.851999999999999,1.0068217784079434
4,6.060999999999999,-2.2250085927637757
4,6.269999999999999,-5.485658907094441
4,6.478999999999999,-8.598075789836397
4,6.687999999999999,-10.864218175697228
4,6.896999999999999,-10.983891740338834
4,7.106,-9.147394945663939
4,7.314999999999999,-6.615319228023388
4,7.523999999999999,-4.024153563396978
4,7.732999999999999,-1.5097373670229555
4,7.941999999999998,1.0440435298559274
4,8.150999999999998,3.912436229051112
4,8.36,7.587619635686194
4,8.568999999999997,13.062503421444202
4,8.777999999999999,22.764793695421538
4,8.986999999999998,43.977674740532464
4,9.195999999999998,103.34451922347694
4,9.405,55.15222121209059
4,9.613999999999999,27.090535954382315
4,9.822999999999999,15.404739718611983
4,10.031999999999998,9.463320434668109
4,10.240999999999998,6.017186693376694
4,10.45,3.863505690872624
4,10.658999999999999,2.4723543588232353
4,10.867999999999999,1.5750743264348186
4,11.076999999999998,1.0216556173103182
4,11.285999999999998,0.7242184946051535
4,11.495,0.6313685319176074
4,11.703999999999999,0.7146782768663952
4,11.912999999999998,0.960265689438073
4,12.121999999999998,1.3625450988493435
4,12.330999999999998,1.9186797232304262
4,12.539999999999997,2.6226036647878948
4,12.748999999999999,3.4572678189593766
4,12.957999999999998,4.383628583813805
4,13.166999999999998,5.3263342007942125
4,13.375999999999998,6.161885534917717
4,13.584999999999997,6.7274929402641295
4,13.793999999999999,6.878701362414532
4,14.002999999999998,6.589207679569528
4,14.212,5.975367687998532
4,14.420999999999998,5.195978077261066
4,14.629999999999997,4.379643769968815
4,14.838999999999999,3.6075430755588274
4,15.047999999999998,2.9236160917233005
4,15.256999999999998,2.349709822802267
4,15.465999999999998,1.8970784077203302
4,15.674999999999997,1.5730057766630499
4,15.883999999999997,1.3835965038652551
4,16.092999999999996,1.334002067705403
4,16.301999999999996,1.4271016192260806
4,16.511,1.6614134097631639
4,16.72,2.0287235698864405
4,16.929,2.5114120417679606
4,17.137999999999995,3.0788493363630436
4,17.346999999999998,3.682175383271922
4,17.555999999999997,4.248066524771197
4,17.764999999999997,4.675630618211767
4,17.973999999999997,4.846120897493527
4,18.182999999999996,4.656753758480918
4,18.391999999999996,4.0704478268626865
4,18.601,3.128085914406482
4,18.81,1.895653434188972
4,19.019,0.4147073967438533
4,19.227999999999998,-1.3212867329743836
4,19.436999999999994,-3.3723241488177487
4,19.645999999999997,-5.842787998251806
4,19.854999999999997,-8.83540585242249
4,20.063999999999997,-12.286402075617556
4,20.272999999999996,-15.51673240212727
4,20.481999999999996,-16.592667159969203
4,20.691,-13.982580426691412
5,0.0,-10.40367171515997
5,0.20899999999999996,-7.175275773111959
5,0.4179999999999999,-4.6307885396303705
5,0.6269999999999999,-2.732674025960525
5,0.8359999999999999,-1.3645948260173346
5,1.045,-0.4099319608730526
5,1.2539999999999998,0.233525013533942
5,1.4629999999999999,0.6529684051422993
5,1.6719999999999997,0.9215556771912619
5,1.8809999999999998,1.0995881645064935
5,2.09,1.2362638777822412
5,2.2989999999999995,1.3720479104580607
5,2.5079999999999996,1.5414022655631618
5,2.7169999999999996,1.7756123366142236
5,2.9259999999999997,2.1055824778667773
5,3.1349999999999993,2.5646056016603866
5,3.3439999999999994,3.1911420177064156
5,3.553,4.031397526429138
5,3.7619999999999996,5.140482173330183
5,3.970999999999999,6.577865341527611
5,4.18,8.38481627879362
5,4.388999999999999,10.514311699828019
5,4.597999999999999,12.662982708762355
5,4.8069999999999995,14.006005498316597
5,5.015999999999999,13.280294769974207
5,5.225,10.756377405618581
5,5.433999999999999,7.549016118201173
5,5.642999999999999,4.257042105120079
5,5.851999999999999,1.0241291387016955
5,6.060999999999999,-2.1974044156214094
5,6.269999999999999,-5.447748821699113
5,6.478999999999999,-8.552732613725057
5,6.687999999999999,-10.823772329734286
5,6.896999999999999,-10.972098474605936
5,7.106,-9.1539148297525
5,7.314999999999999,-6.629619421821866
5,7.523999999999999,-4.040240417541663
5,7.732999999999999,-1.5246549560696272
5,7.941999999999998,1.0318018927131472
5,8.150999999999998,3.903872256063157
5,8.36,7.583616421125689
5,8.568999999999997,13.06308801051197
5,8.777999999999999,22.762610722764247
5,8.986999999999998,43.916478729694305
5,9.195999999999998,102.85876575524469
5,9.405,54.50987911121785
5,9.613999999999999,26.892456063638324
5,9.822999999999999,15.322872030242907
5,10.031999999999998,9.420301310803877
5,10.240999999999998,5.990807551358899
5,10.45,3.845850351684323
5,10.658999999999999,2.459940578306251
5,10.867999999999999,1.566068228661667
5,11.076999999999998,1.0149517642242136
5,11.285999999999998,0.7190869878109888
5,11.495,0.6272981519362593
5,11.703999999999999,0.7112961907660585
5,11.912999999999998,0.9572914501483849
5,12.121999999999998,1.3597621925729682
5,12.330999999999998,1.9159165928325508
5,12.539999999999997,2.61971924961302
5,12.748999999999999,3.4541392663834545
5,12.957999999999998,4.380144166085193
5,13.166999999999998,5.322404658193674
5,13.375999999999998,6.157499277273866
5,13.584999999999997,6.722824008518433
5,13.793999999999999,6.874157324443188
5,14.002999999999998,6.585143477134428
5,14.212,5.971793090002228
5,14.420999999999998,5.192695133316581
5,14.629999999999997,4.376418078884439
5,14.838999999999999,3.604172238017032
5,15.047999999999998,2.91993139228121
5,15.256999999999998,2.345557001736236
5,15.465999999999998,1.8922987184654685
5,15.674999999999997,1.5674224391385543
5,15.883999999999997,1.377005736129642
5,16.092999999999996,1.3261669691386904
5,16.301999999999996,1.4177475795648553
5,16.511,1.6502256427866226
5,16.72,2.0153522093135465
5,16.929,2.4954985824978824
5,17.137999999999995,3.0601005937241195
5,17.346999999999998,3.6605194334817717
5,17.555999999999997,4.223910930401763
5,17.764999999999997,4.6501632486060975
5,17.973999999999997,4.821408656132079
5,18.182999999999996,4.635220883906932
5,18.391999999999996,4.053714211259784
5,18.601,3.116452083569913
5,18.81,1.888410863559501
5,19.019,0.4106452709060457
5,19.227999999999998,-1.3235651357807747
5,19.436999999999994,-3.374343222414242
5,19.645999999999997,-5.846342804475096
5,19.854999999999997,-8.84277039327275
5,20.063999999999997,-12.30013090820513
5,20.272999999999996,-15.537600427221415
5,20.481999999999996,-16.61429855056595
5,20.691,-13.997008763729275
6,0.0,-10.412555424908868
6,0.20899999999999996,-7.181590572378836
6,0.4179999999999999,-4.637124353144694
6,0.6269999999999999,-2.7405215927730393
6,0.8359999999999999,-1.3745752382981657
6,1.045,-0.4220510168005035
6,1.2539999999999998,0.2196246176759281
6,1.4629999999999999,0.637778806988183
6,1.6719999999999997,0.9055382080551082
6,1.8809999999999998,1.0830823403377245
6,2.09,1.2194549598236237
6,2.2989999999999995,1.3549670129095295
6,2.5079999999999996,1.5239362744767508
6,2.7169999999999996,1.7575080399548781
6,2.9259999999999997,2.086434229005717
6,3.1349999999999993,2.543816627861771
6,3.3439999999999994,3.167845844601175
6,3.553,4.00431856548622
6,3.7619999999999996,5.107707688103719
6,3.970999999999999,6.536518344679186
6,4.18,8.330753920848931
6,4.388999999999999,10.442522596140083
6,4.597999999999999,12.570968846958015
6,4.8069999999999995,13.904813382729227
6,5.015999999999999,13.208682792169027
6,5.225,10.720702503845295
6,5.433999999999999,7.5385346645796165
6,5.642999999999999,4.26245642761874
6,5.851999999999999,1.0410186606075464
6,6.060999999999999,-2.1700537035106344
6,6.269999999999999,-5.409952052198901
6,6.478999999999999,-8.507343812740917
6,6.687999999999999,-10.783063464190679
6,6.896999999999999,-10.959831114369546
6,7.106,-9.160012276151202
6,7.314999999999999,-6.643628559075643
6,7.523999999999999,-4.056151233354293
6,7.732999999999999,-1.5394773637805401
6,7.941999999999998,1.0195996264948421
6,8.150999999999998,3.8953003542198035
6,8.36,7.579537993523159
6,8.568999999999997,13.063427283302456
6,8.777999999999999,22.759576297845438
6,8.986999999999998,43.851829472623685
6,9.195999999999998,102.35698520217416
6,9.405,53.87175254031095
6,9.613999999999999,26.694895490535693
6,9.822999999999999,15.241000890287964
6,10.031999999999998,9.37722244196213
6,10.240999999999998,5.9643742692620405
6,10.45,3.8281497307256367
6,10.658999999999999,2.4474875062090584
6,10.867999999999999,1.557026966554739
6,11.076999999999998,1.0082161095759516
6,11.285999999999998,0.7139269404406303
6,11.495,0.623202579975035
6,11.703999999999999,0.7078922224172629
6,11.912999999999998,0.9542984105895773
6,12.121999999999998,1.3569631536381788
6,12.330999999999998,1.9131393048695824
6,12.539999999999997,2.6168215687224783
6,12.748999999999999,3.4509967031778483
6,12.957999999999998,4.376642595156074
6,13.166999999999998,5.3184517017023705
6,13.375999999999998,6.153080412813905
6,13.584999999999997,6.718113385857706
6,13.793999999999999,6.8695684885590325
6,14.002999999999998,6.581040593905366
6,14.212,5.96819005147998
6,14.420999999999998,5.189393607916964
6,14.629999999999997,4.373181456945806
6,14.838999999999999,3.6007958169557104
6,15.047999999999998,2.916244507900396
6,15.256999999999998,2.3414039171034258
